ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP
Tsubaki Blossom Conditioner,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,0009426,0,,,0,
Teatree Mint Shampoo 385 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,6287002332795,0,,,0,
Teatree Mint Conditioner 385 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796900418,0,,,0,
Niacin&Caffeine Shampoo,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796910141,0,,,0,
Niacin&Caffeine Conditioner 385 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796910158,0,,,0,
Niacin&Caffeine Spray 118 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796907615,0,,,0,
Brazilian Keratin Shampoo385 ml,1,2,,1,2,,,31.99699974,,15,Exclusive,49,0,022796907622,0,,,0,
Brazilian Keratin Conditioner385 ml,1,2,,1,2,,,31.99699974,,15,Exclusive,49,0,022796907639,0,,,0,
Keratin Oil Shampoo 385 ml,1,2,,1,2,,,29.60000038,,15,Exclusive,49,0,022796916013,0,,,0,
Keratin Oil Conditioner 385 ml,1,2,,1,2,,,31.99699974,,15,Exclusive,49,0,022796916020,0,,,0,
Keratin Oil Recovery 200 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796917515,0,,,0,
Aran OIL Penteratin Oil 100 ml,1,2,,1,2,,,33.95600128,,15,Exclusive,52,0,022796917522,0,,,0,
Aran OIL Hair Butter 187 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796917546,0,,,0,
Moroccan Aran Conditioner 385 ml,1,2,,1,2,,,33.95600128,,15,Exclusive,52,0,022796916143,0,,,0,
Healing +Vitamin E Shampoo 385 ml,1,2,,1,2,,,36.56800079,,15,Exclusive,56,0,022796900135,0,,,0,
Healing +Vitamin E Conditioner 385 ml,1,2,,1,2,,,36.56800079,,15,Exclusive,56,0,022796916525,0,,,0,
Healing +Vitamin E  Oil 100  ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796900203,0,,,0,
Moisture +Vitamin B5 Shampoo,1,2,,1,2,,,36.56800079,,15,Exclusive,56,0,022796900210,0,,,0,
Moisture +Vitamin B5  Conditioner,1,2,,1,2,,,36.56800079,,15,Exclusive,56,0,022796900227,0,,,0,
Moisture +Vitamin B5 Oil 118 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796900302,0,,,0,
Coconut Milk Shampoo385 ml,1,2,,1,2,,,31.99699974,,15,Exclusive,49,0,022796900319,0,,,0,
Coconut Milk  Conditioner385 ml,1,2,,1,2,,,31.99699974,,15,Exclusive,49,0,022796900326,0,,,0,
Macadamia Oil Shampoo385 ml,1,2,,1,2,,,31.99699974,,15,Exclusive,49,0,022796910059,0,,,0,
Macadamia Oil  Conditioner385 ml,1,2,,1,2,,,31.99699974,,15,Exclusive,49,0,022796910066,0,,,0,
Macadamia Penerating Oil 100 ml,1,2,,1,2,,,33.95600128,,15,Exclusive,52,0,022796916938,0,,,0,
Cherry Blossom Shampoo385 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796916945,0,,,0,
Cherry Blossom Conditioner385 ml,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796916952,0,,,0,
Tsubaki Blossom Shampoo,1,2,,1,2,,,38.52700043,,15,Exclusive,59,0,022796900807,0,,,0,
Moroccan Aran Shampoo 385 ml,1,2,,1,2,,,33.95600128,,15,Exclusive,52,0,022796900814,0,,,0,
Revlon Brush styling,1,2,,1,2,,,24.75,,15,Exclusive,33,0,022796900401,0,,,0,
„Ì“«‰ „ƒ‘—,1,2,,1,2,,,40.00099945,,15,Exclusive,65,0,022796916518,0,,,0,
”‰ ﬁ·„ «‰”Ê·Ì‰ 6 „·,1,2,,1,2,,,50.0019989,,15,Exclusive,75,0,761318029731,0,,,0,
Hycare Plus Solution,1,2,,1,2,,,11.25,,15,Exclusive,21.73900032,0,0009458,0,,,0,
Aspirin Adult Tabs,1,1,,1,1,,,15.23999977,,0,Exclusive,19.04999924,0,8003670765738,0,,,0,
Gaviscon Aniseed 200ml,1,1,,1,1,,,9.866999626,,0,Exclusive,12.64999962,0,8054242231229,0,,,0,
Fabimilk Comfort 400 ml,1,5,,1,5,,,38.70000076,,15,Exclusive,42,0,0009461,0,,,0,
Royal Placenta Lotion,1,1,,1,1,,,82.5,,0,Exclusive,165,0,5000158066984,0,,,0,
Lifree Culotte XL 14pcs 17381,1,4,,1,4,,,74,,0,Exclusive,75,0,5060083090485,0,,,0,
Basil 50ml,1,2,,1,2,,,20.00200081,,15,Exclusive,35,0,8012131573102,0,,,0,
Beurer Diagnostic Scale,1,3,,1,3,,,130,,0,Exclusive,180,0,6281008173819,0,,,0,
Pregnyl 5000IU 3amp,1,1,,1,1,,,135.1849976,,0,Exclusive,142.3000031,0,0009466,0,,,0,
Decapeptyl 0.1mg 7amp,1,1,,1,1,,,231.9420013,,0,Exclusive,244.1499939,0,4211125769925,0,,,0,
Innohep 3500IU 10syringes,1,1,,1,1,,,141.4550018,,0,Exclusive,148.8999939,0,0009468,0,,,0,
Puregon 300IU\0.36ml inj,1,1,,1,1,,,585.1519775,,0,Exclusive,615.9500122,0,7640128544326,0,,,0,
Gonal-F 450IU inj,1,1,,1,1,,,381.1499939,,0,Exclusive,544.5,0,0009470,0,,,0,
Ovitrelle 250mcg S.C. inj,1,1,,1,1,,,110.8280029,,0,Exclusive,152.9499969,0,0009471,0,,,0,
Cetrotide 0.25mg vial,1,1,,1,1,,,114,,0,Exclusive,156.5,0,0009472,0,,,0,
Gonal-F 300IU S.C. inj,1,1,,1,1,,,330.0029907,,0,Exclusive,363,0,0009473,0,,,0,
Hero Peach Banana,1,5,,1,5,,,6.5,,15,Exclusive,7.5,0,0009474,0,,,0,
Larilac3 Honey 400 GM,1,5,,1,5,,,21.68099976,,15,Exclusive,27,0,0009475,0,,,0,
Larilac 3   900gm,1,5,,1,5,,,63,,15,Exclusive,65.21700287,0,8690504550662,0,,,0,
Larilac AR400 GM,1,5,,1,5,,,30.42000008,,15,Exclusive,39,0,3254550051778,0,,,0,
Benostan Baking Soda,1,1,,1,1,,,72.25,,0,Exclusive,85,0,3254550051785,0,,,0,
Benostan Hi-men Gel,1,1,,1,1,,,143.6499939,,0,Exclusive,169,0,3254550052850,0,,,0,
Benostan Femina Wash,1,1,,1,1,,,58.75999832,,0,Exclusive,79,0,5206172217146,0,,,0,
Disaar Defense Cream,1,2,,1,2,,,8.5,,15,Exclusive,19.04800034,0,5206172217078,0,,,0,
Nido 400 mg +3,1,5,,1,5,,,24.48999977,,15,Exclusive,26.95700073,0,5206172217115,0,,,0,
Mb Anti Shine Stick1,1,2,,1,2,,,42,,15,Exclusive,60,0,6932511206036,0,,,0,
Mb Anti Shine Stick2,1,2,,1,2,,,42,,15,Exclusive,60,0,9556001013767,0,,,0,
Mb Lip Liner 43,1,2,,1,2,,,22.39999962,,15,Exclusive,32,0,3600530898336,0,,,0,
Mb Lip Liner 44,1,2,,1,2,,,22.39999962,,15,Exclusive,32,0,3600530898329,0,,,0,
Mb Lip Liner 41,1,2,,1,2,,,22.39999962,,15,Exclusive,32,0,4084200644307,0,,,0,
Mb Lip Liner 46,1,2,,1,2,,,22.39999962,,15,Exclusive,32,0,3600530040988,0,,,0,
Mb Lip Liner 45,1,2,,1,2,,,22.39999962,,15,Exclusive,32,0,3600530040964,0,,,0,
Mb Lip Liner 42,1,2,,1,2,,,22.39999962,,15,Exclusive,32,0,3600530040995,0,,,0,
Mb Volume Express Mascara,1,2,,1,2,,,42,,15,Exclusive,60,0,4084200644505,0,,,0,
Mb Liquid Fond 115,1,2,,1,2,,,45.5,,15,Exclusive,65,0,3600530040971,0,,,0,
Mb Liquid Fond 120,1,2,,1,2,,,45.5,,15,Exclusive,65,0,8710678300747,0,,,0,
Mb Baby Skin Eraser,1,2,,1,2,,,25.89999962,,15,Exclusive,37,0,3600530746514,0,,,0,
Mb  Concealer10,1,2,,1,2,,,29.39999962,,15,Exclusive,42,0,3600530746521,0,,,0,
Mb Concealer 15,1,2,,1,2,,,29.39999962,,15,Exclusive,42,0,3600530941278,0,,,0,
Mb Linerefine Eyeliner,1,2,,1,2,,,29.39999962,,15,Exclusive,42,0,30096585,0,,,0,
Mb ColoShow Maroon,1,2,,1,2,,,14,,15,Exclusive,20,0,30096592,0,,,0,
Mb Lasting Gel Pencil 1,1,2,,1,2,,,24.5,,15,Exclusive,35,0,4084200446109,0,,,0,
Mb ColoShow Black Gold,1,2,,1,2,,,14,,15,Exclusive,20,0,3600530905546,0,,,0,
Mb Master Graphic,1,2,,1,2,,,32.90000153,,15,Exclusive,47,0,3600531196073,0,,,0,
Mb Master Eyeliner 795,1,2,,1,2,,,31.5,,15,Exclusive,45,0,3600530905478,0,,,0,
Mb Master Eyeliner 801,1,2,,1,2,,,31.5,,15,Exclusive,45,0,3600531072179,0,,,0,
Mb Lasting Gel Pencil 2,1,2,,1,2,,,24.5,,15,Exclusive,35,0,3600531047795,0,,,0,
Lbuoy H.wash Color 500ml,1,2,,1,2,,,23.33300018,,15,Exclusive,30,0,3600531047801,0,,,0,
Sunsilk H.Mask Damage,1,2,,1,2,,,18.16699982,,15,Exclusive,22,0,3600531196103,0,,,0,
Sunsilk H.Mask Soft,1,2,,1,2,,,18.16699982,,15,Exclusive,22,0,6281006481176,0,,,0,
F&L SPF15 Pump 50gm,1,2,,1,2,,,13.16699982,,15,Exclusive,17,0,6281006451780,0,,,0,
Ponds Firm&Lift cream,1,2,,1,2,,,64.33399963,,15,Exclusive,80,0,6281006452022,0,,,0,
Sunsilk H.Oil Smooth 250ml,1,2,,1,2,,,10,,15,Exclusive,12.38099957,0,6281006407213,0,,,0,
ARS Mat Tablets,1,2,,1,2,,,9.5,,15,Exclusive,14.28600025,0,8851932343756,0,,,0,
Dove Hair Fall 600 ml,1,2,,1,2,,,13.75,,15,Exclusive,24.76199913,0,6221048210617,0,,,0,
Dove Intensive Repair 600 ml,1,2,,1,2,,,13.75,,15,Exclusive,24.76199913,0,8850273341209,0,,,0,
Defonex N.Spray,1,1,,1,1,,,17.97599983,,0,Exclusive,37.45000076,0,6281006423626,0,,,0,
Glavolean 100gm caps,1,1,,1,1,,,115.2900009,,15,Exclusive,189,0,6281006423640,0,,,0,
Darphin Melaperfect Cream,1,2,,1,2,,,132,,15,Exclusive,240,0,6281147002544,0,,,0,
Licid Shampoo 2,1,2,,1,2,,,15,,15,Exclusive,28.57099915,0,0009517,0,,,0,
Risperdal 1mg syp,1,1,,1,1,,,286.1849976,,0,Exclusive,314.7999878,0,882381063634,0,,,0,
„‘ÿ,1,2,,1,2,,,14.16800022,,15,Exclusive,17,0,6287002980460,0,,,0,
Glucovance 500\5mg Tab,1,1,,1,1,,,19.54299927,,0,Exclusive,23.45000076,0,0009520,0,,,0,
Pampers Prem. 6 42pcs,1,4,,1,4,,,66.75,,15,Exclusive,87.6190033,0,4008576316491,0,,,0,
Dettol H.W. Natural 200ml,1,2,,1,2,,,9.116000175,,15,Exclusive,13,0,6281080002465,0,,,0,
Trisa Tongue Cleaner,1,2,,1,2,,,13.75,,15,Exclusive,21.73999977,0,8001090268136,0,,,0,
Oflacin 200mg tab,1,1,,1,1,,,13.94999981,,0,Exclusive,27.89999962,0,6295120005415,0,,,0,
Sebamed Hair Repair Condi,1,2,,1,2,,,22.17700005,,15,Exclusive,31,0,7610196004480,0,,,0,
sebamed baby Oil 150ML,1,2,,1,2,,,15.5,,15,Exclusive,21.73900032,0,6251148030716,0,,,0,
Sebamed Fresh Shower,1,2,,1,2,,,24.94199944,,15,Exclusive,35,0,4103040119919,0,,,0,
Sebmed Body Milk,1,2,,1,2,,,28,,15,Exclusive,36.18999863,0,4103040114600,0,,,0,
Sebamed Face&Body Wash,1,2,,1,2,,,27,,15,Exclusive,36.18999863,0,4103040124043,0,,,0,
Sebamed Baby lip,1,2,,1,2,,,9,,15,Exclusive,11.4289999,0,4103040130167,0,,,0,
Eskinol Pimple Fighting,1,2,,1,2,,,5,,15,Exclusive,8,0,4103040903327,0,,,0,
Eskinol Classic 250 ml,1,2,,1,2,,,5,,15,Exclusive,8,0,4103040901811,0,,,0,
Eskinol Green Papaya 250 ml,1,2,,1,2,,,4,,15,Exclusive,7.618999958,0,0001015180901,0,,,0,
Eskinol Pimple Fighting 250 ml,1,2,,1,2,,,5,,15,Exclusive,8,0,5283000402608,0,,,0,
Nan 1 Comfort 400gm,1,5,,1,5,,,39.38000107,,15,Exclusive,40,0,5283000402639,0,,,0,
Nan 2 Comfort 400gm,1,5,,1,5,,,39.38000107,,15,Exclusive,40,0,5283000402684,0,,,0,
Glt Ven. Breeze 3B,1,2,,1,2,,,30.04299927,,15,Exclusive,52.17399979,0,7613035279025,0,,,0,
Glt Ven. Snap 5B,1,2,,1,2,,,40.96007919,,15,Exclusive,49,0,7613035279254,0,,,0,
JS BODWSH Smoothing 400ML,1,2,,1,2,,,15.35700035,,15,Exclusive,20,0,7702018334919,0,,,0,
EXCEEDA VANILIA 850 gm,1,5,,1,5,,,69.01899719,,15,Exclusive,81,0,7702018364541,0,,,0,
Augmentin 62.5 ml Drops,1,1,,1,1,,,17.4109993,,0,Exclusive,23.85000038,0,3574661093666,0,,,0,
Ridon 1 mg TAB,1,1,,1,1,,,37.76499939,,0,Exclusive,58.09999847,0,0009542,0,,,0,
Blevit Plus 8 Cereals&Fruits,1,5,,1,5,,,9.090000153,,15,Exclusive,20,0,0009543,0,,,0,
Blemil Plus HR2 400g,1,5,,1,5,,,49.13000107,,15,Exclusive,53.04299927,0,0009544,0,,,0,
Huggies No.2 21pcs,1,4,,1,4,,,25,,15,Exclusive,30,0,8426594069711,0,,,0,
Huggies No.4+ 18pcs,1,4,,1,4,,,19.25007057,,15,Exclusive,21,0,8426594257118,0,,,0,
Huggies No.5 16pcs,1,4,,1,4,,,19.25007057,,15,Exclusive,21,0,6281005800879,0,,,0,
Zain Metal Comb 311199,1,2,,1,2,,,7,,15,Exclusive,11,0,5029053541730,0,,,0,
Titania Comb 1810\6,1,2,,1,2,,,3,,15,Exclusive,4.34800005,0,5029053541747,0,,,0,
Titania Comb 1801\6,1,2,,1,2,,,3,,15,Exclusive,6,0,2000091311199,0,,,0,
Titania Comb 1807\6,1,2,,1,2,,,4,,15,Exclusive,6.666999817,0,4008576181068,0,,,0,
Titania Comb 1812\6,1,2,,1,2,,,6,,15,Exclusive,8.571000099,0,4008576180160,0,,,0,
Titania Comb 1809\6,1,2,,1,2,,,4.590000153,,15,Exclusive,6.666999817,0,4008576180764,0,,,0,
Photoderm Max. Ultra Fluid,1,2,,1,2,,,90.62999725,,15,Exclusive,159,0,4008576181266,0,,,0,
